"Date","Site1","Site2","Site3","Site4","Site5","Site6"
2021-06-02,42,10.7,40.3,47.2,48.5,17.9
2021-06-03,52.1,23.4,37.2,52.3,59.9,17.9
2021-06-04,31.8,20.8,47.8,48.3,55.3,18
2021-06-05,34.9,9.5,31.8,43.2,41.4,17.5
2021-06-06,27.4,12.2,35.9,34.8,35.7,17.7
2021-06-07,41.7,9.8,44.7,43.2,39.3,17.6
2021-06-08,55.2,16.1,45.4,51.4,51.4,17.8
2021-06-09,36.3,14.6,38.8,47.8,56.9,17.7
2021-06-10,47.7,20.4,41.7,52.5,41.6,17.7
2021-06-11,39.9,14.4,26.8,43.9,35.2,17.7
2021-06-12,37.4,17.8,29.2,40.5,34.9,17.6
2021-06-13,47.9,19.4,38.3,55.5,46.6,17.9
2021-06-14,42.9,19,44.2,45,54.8,17.9
2021-06-15,58.5,17,37.4,52.5,48.1,17.8
2021-06-16,43.7,16.6,33.2,40.5,50.6,17.9
2021-06-17,40.8,17.6,37.5,51.5,39.4,18
2021-06-18,53.3,15.7,31.4,52.8,51.2,17.8
2021-06-19,45.2,19.2,25.7,49.5,60.2,17.9
2021-06-20,50.3,17,39,53.2,48.4,17.8
2021-06-21,42.5,18.6,46.5,53.2,46.3,17.8
2021-06-22,34.4,14.3,27,55.1,45.2,17.8
2021-06-23,38.3,13.4,40.7,48.6,51,17.8
2021-06-24,38.2,14.4,24.9,44.9,20.6,17.7
2021-06-25,30.2,16.6,40.8,52.2,40.7,17.9
2021-06-26,40.6,19.7,45.3,46.7,57.9,18
2021-06-27,50.4,20.8,42.8,54,56.6,17.9
2021-06-28,44.4,17.8,33.1,50.9,44.9,18
2021-06-29,41.2,16.2,36.5,43.8,46.1,17.7
2021-06-30,39.6,12.7,36.2,47.5,57.1,17.7
2021-07-01,50.7,15.2,27.6,49.5,48.1,18
2021-07-02,40.8,21.2,44.8,47.3,52.5,17.9
2021-07-03,37.5,19.7,35.3,43.7,51.8,17.7
2021-07-04,28.1,11,25.7,42.3,44.9,17.8
2021-07-05,49.3,18.7,29.6,43.8,39.2,17.9
2021-07-06,50.5,21,37.7,52.6,49.4,17.7
2021-07-07,42.6,19.3,45.3,51.2,50.8,17.8
2021-07-08,42.6,21.6,27.6,56.2,47.7,18
2021-07-09,16.9,16.4,36.8,45.1,46.9,17.6
2021-07-10,54.1,18.6,47.7,55,35.6,18
2021-07-11,47.6,17.4,44.3,44.4,51.9,17.6
2021-07-12,41.9,11.1,34.3,46.2,39.3,17.7
2021-07-13,38.7,16.8,32.9,46.3,40,17.7
2021-07-14,21.7,13.4,25,41.4,28,17.8
2021-07-15,40.4,20.3,42.7,44.7,29.4,17.8
2021-07-16,52.1,21.4,44.4,52.3,48.4,18.1
2021-07-17,49.8,21.7,47.5,52,64.3,18.1
2021-07-18,48.4,18.6,41.5,46.5,62.3,17.9
2021-07-19,36.6,14.5,32.2,44.4,40,17.8
2021-07-20,35,13.7,25.6,49.1,44,17.8
2021-07-21,39.1,21.8,39.3,47.9,46.2,17.8
2021-07-22,38.2,18.5,25.7,42,34.4,17.8
2021-07-23,41.8,21.3,37.1,47.4,42.6,17.9
2021-07-24,57.2,21.4,50.7,52.4,63.3,18.1
2021-07-25,57.6,13.7,41.6,41.9,50.1,17.7
2021-07-26,40,17.4,38.3,49.7,45,17.8
2021-07-27,35,15.5,29.5,45.4,45.5,17.7
2021-07-28,41.8,16.6,31.6,41.9,39.1,17.6
2021-07-29,41.5,17,50.3,40.3,49.4,17.9
2021-07-30,36.4,21.6,34.3,53,54.9,17.9
2021-07-31,37.3,16.4,32.4,40.2,42.1,17.6
2021-08-01,34.5,16.9,46.2,35,51.8,17.5
2021-08-02,55.5,20,40.5,60.5,76.3,18.1
2021-08-03,51.6,20.5,32.2,41.4,34.3,17.7
2021-08-04,33,15.3,25.5,43.9,45.2,17.8
2021-08-05,39.7,19.6,36.7,50,48.2,17.8
2021-08-06,33.7,17.1,33.3,47.1,28.6,17.5
2021-08-07,47.4,15,34.5,45.3,45.1,17.8
2021-08-08,37,17.3,30.1,41,55.5,17.6
2021-08-09,42.1,19.5,35.3,40.2,45.2,17.7
2021-08-10,40,14,32.6,48.1,45.5,17.7
2021-08-11,53.2,13.9,38.7,47,44.2,17.5
2021-08-12,44.1,15.4,28.1,50.5,42.9,17.7
2021-08-13,45.2,22.5,45.8,51.4,54,17.9
2021-08-14,48.7,20.6,45,50.7,65.7,17.8
2021-08-15,56,21.1,38,55.7,53.9,17.8
2021-08-16,47.7,18.4,48.9,50.4,52.5,18
2021-08-17,40.2,19.3,29.8,46.5,35.8,17.8
2021-08-18,37.6,20.7,45.5,41.4,60.7,17.7
2021-08-19,50.2,17.2,39.3,42.8,50.6,17.8
2021-08-20,38.4,18.7,28.7,42.3,42.4,17.7
2021-08-21,39,17.7,36,51.6,38.7,17.7
2021-08-22,52.2,19.1,36.8,48.8,47.2,17.9
2021-08-23,49,22.6,35,52,58.6,17.7
2021-08-24,41.2,18.9,29.7,42.5,45.4,17.8
2021-08-25,39.9,18.4,41.2,50.4,67.8,17.9
2021-08-26,46.1,18.4,48.4,51.4,52.8,17.8
2021-08-27,42.2,20.1,38.6,49.5,54.1,17.8
2021-08-28,38.8,21.7,43,41.8,37.3,17.9
2021-08-29,39.3,23.9,37.9,55.7,52.1,17.8
2021-08-30,46.4,22.2,45.9,47.2,48.3,17.8
2021-08-31,50.7,20.6,42,48.3,58.8,18
2021-09-01,45.6,16.5,32.9,49.4,48.6,17.7
2021-09-02,44.1,23.3,38.6,45.2,51.5,17.6
2021-09-03,43.2,21.7,43.6,54.6,61.4,18
2021-09-04,50.5,23.3,46,43.9,51.2,18
2021-09-05,35,19.1,46.4,46.4,54,17.8
2021-09-06,43.1,18.5,35.2,46,35.9,17.8
2021-09-07,39.4,14.1,32.3,48.2,56.5,17.7
2021-09-08,40.8,14.3,38.1,48.2,58.9,17.7
2021-09-09,42.4,21.8,42,55.2,61,17.9
2021-09-10,40.3,11.4,35.7,38.8,52.2,17.8
2021-09-11,49.6,18.8,41,60.4,64.4,18
2021-09-12,49.7,19.9,43.3,44.5,49.6,17.8
2021-09-13,49,23.2,33.6,53.6,52.3,17.8
2021-09-14,45.4,19.6,34.9,44.1,51.5,17.8
2021-09-15,52.4,18.2,37,51.5,71.2,17.8
2021-09-16,54,22,45.2,56.9,56.9,18
2021-09-17,42.8,16.7,44,52.9,65,17.6
2021-09-18,44.4,20.9,38.7,53.2,38.6,17.8
2021-09-19,39.9,17.5,40.8,50.6,68.2,17.9
2021-09-20,45.6,18.6,48.3,55.5,54.6,18
2021-09-21,38.5,20.1,33.3,42.1,47.6,17.9
2021-09-22,47.5,19.9,43,54.9,55.4,17.7
2021-09-23,57,25.5,62.2,53.8,70.7,18
2021-09-24,38.5,17.4,33.7,44.8,42.2,17.9
2021-09-25,45.8,22.1,56.2,45.1,66.4,18.2
2021-09-26,53.4,25.7,68.9,55.2,73.5,18.1
2021-09-27,51.3,18.4,42.8,58.7,55.3,18
2021-09-28,55.2,20.8,35.5,46.9,45.5,18
2021-09-29,29.4,17.3,31.5,45.2,47.1,17.8
2021-09-30,52.2,26.4,48.2,56.2,59.6,18.2
2021-10-01,56.2,20.7,46.9,49.8,67.6,18
2021-10-02,57.9,16.9,44.9,48.8,54,18
2021-10-03,49.9,18.9,39.7,57,61.9,18.1
2021-10-04,32.6,25.7,38.5,49.4,40.3,18.1
2021-10-05,42.1,17.6,38.6,50.3,58.8,18.1
2021-10-06,56.4,16.3,46.1,53,68.8,18.1
2021-10-07,47.6,21.7,50.6,49.5,60,17.9
2021-10-08,57.2,21.2,38.1,51.5,54,18
2021-10-09,46.3,16.9,49.3,52.6,50.3,17.9
2021-10-10,42.3,18.5,36,46.4,54.8,17.8
2021-10-11,41.7,15.7,35.2,43.1,51.2,17.7
2021-10-12,45,15.6,34.4,56.7,65,18.1
2021-10-13,39.5,18.7,45.7,50,47.3,18
2021-10-14,51.6,26.1,53.8,44.8,55.4,18.2
2021-10-15,50.9,22.5,48.3,59.5,52.6,18.2
2021-10-16,53.1,18.4,45.3,55.5,61.2,18.2
2021-10-17,48.2,20.3,53,54.1,69.5,18
2021-10-18,51.9,18.8,38.6,46,50.9,18
2021-10-19,60.5,13.7,54.4,51.3,59.6,18.1
2021-10-20,60.1,17.8,39.9,55.8,55.9,18
2021-10-21,41.1,23,46.2,55.5,71.5,17.9
2021-10-22,66.9,31.8,65.2,52.7,70.4,18.2
2021-10-23,52.2,22,42.3,53.1,70.3,18
2021-10-24,57.1,29.2,64.8,49.8,69.3,18.1
2021-10-25,51.7,22.8,63.7,61,71.4,18.1
2021-10-26,38.4,16.5,47.6,55.4,53.4,18
2021-10-27,48.3,25.5,55.6,50.7,69,17.9
2021-10-28,58.7,22.7,51.7,57.3,70,18.2
2021-10-29,48.6,20.1,35.6,46.7,57.3,17.9
2021-10-30,41,17.4,28.4,53.3,38.1,18
2021-10-31,47.6,21.8,43.8,56.4,57.6,18.1
2021-11-01,45.8,22.4,54.7,61.6,62.1,18.1
2021-11-02,49.9,18.8,45.2,48.6,57.5,18.1
2021-11-03,48.1,22.2,48.2,52.9,50.1,18.1
2021-11-04,42.7,15,36.3,49.8,47.7,18
2021-11-05,50.6,22.3,49.5,56.9,57.6,18.1
2021-11-06,46.3,21.9,47.6,46.5,65.4,17.9
2021-11-07,54.4,20.6,48.8,53.6,61.2,18.2
2021-11-08,49.8,20.1,34.6,49,57.5,18
2021-11-09,50.9,20.2,40.1,50,52.7,18.1
2021-11-10,60,24.4,49,54.8,55.1,18.3
2021-11-11,53.7,21.4,46.2,62.4,62,18.4
2021-11-12,50.7,22.5,38.5,52.3,58.5,18.2
2021-11-13,39.2,19.7,34.7,52.2,55.4,18.2
2021-11-14,44.8,22.1,47.7,58.1,62.5,18.1
2021-11-15,48.4,16,43.6,48.9,63.6,17.9
2021-11-16,68,28.6,70.9,67.8,78.7,18
2021-11-17,59.1,26,52.4,61.7,54.9,18.3
2021-11-18,64.3,23.7,48.3,57.8,46.4,18.2
2021-11-19,52,23.6,37.6,51.3,67,18.1
2021-11-20,38,23.7,43.9,45.3,65.7,18
2021-11-21,55,19.5,53.4,60.9,59.7,18.3
2021-11-22,47.2,18.1,49,55.9,68.9,18.2
2021-11-23,52.3,24.4,52.1,56.4,59.6,18.1
2021-11-24,45.1,23.7,48.4,49.6,68,18
2021-11-25,35.8,19.1,41,53,61.4,17.9
2021-11-26,51.3,23.3,52.4,52.8,75.7,18.2
2021-11-27,70.4,21.7,51.7,60.6,66,18.3
2021-11-28,38.7,14.5,42.7,50,58.3,18.1
2021-11-29,64.4,24.3,61.1,55.5,68.2,18.3
2021-11-30,51.6,25.4,42.4,57.7,52.8,18.1
2021-12-01,67.8,21.9,54.1,53.1,68.1,18.2
2021-12-02,46.2,19.6,40.6,54.2,41.5,18
2021-12-03,62.4,22.4,65.2,56.2,68.8,18.1
2021-12-04,58.3,24,47.4,63,75.6,18.1
2021-12-05,70.5,25,50.4,54,58,18.1
2021-12-06,52,18.5,43.6,47.2,52.2,17.9
2021-12-07,55.4,24.5,46.2,59.1,64.5,17.9
2021-12-08,56,27.2,50.1,58.2,64.5,18
2021-12-09,53.4,23.9,44.8,53.7,68.9,18.1
2021-12-10,60.7,26.2,47.3,51.8,65.4,18
2021-12-11,45,26.6,58.3,58.8,63.2,18.2
2021-12-12,58.8,21.3,34.3,55.8,68,17.9
2021-12-13,56.5,23.1,60.5,52,67.5,17.8
2021-12-14,61.6,19.8,52.1,56.8,63,18.1
2021-12-15,52.1,25.6,44.1,56,48.6,18.1
2021-12-16,61.1,25.4,49.6,54.7,56.1,18
2021-12-17,68.1,27.1,59.7,67,62.9,18.2
2021-12-18,51.6,22.4,46.6,52.1,68.7,17.8
2021-12-19,52.2,24.2,56.7,55,60,18
2021-12-20,53.1,21.1,43.4,50.8,64.5,18
2021-12-21,46.1,20.2,45,51.6,61.7,18
2021-12-22,51.8,26.3,49.8,56.5,56.3,17.9
2021-12-23,55.3,25.4,46.2,57.1,79.3,18.2
2021-12-24,36.5,18.1,48.3,55.4,54.9,17.9
2021-12-25,67.3,27.5,51.3,57.6,79,18
2021-12-26,52.6,26,52.5,49.3,81.5,18
2021-12-27,43.6,21.4,43.1,55.4,57.6,17.8
2021-12-28,54.3,18.7,34.6,53,58,17.8
2021-12-29,47.4,20,50.2,59.5,70.3,17.9
2021-12-30,61.6,19.3,54.2,55.6,70.6,17.9
2021-12-31,65.5,26,51.5,55.4,62.9,18
2022-01-01,54.2,22.6,42.5,55.3,71.5,18.1
2022-01-02,63.1,29.2,54.1,49.4,64.8,18
2022-01-03,59.6,21.3,46.6,53.1,62.7,17.9
2022-01-04,62.9,21.9,47.2,51.2,54.6,18
2022-01-05,50,23.3,53.1,55.3,71.4,17.9
2022-01-06,64.8,25.1,46.1,56.5,66,18.2
2022-01-07,56.6,25,57.5,54.7,67.2,18
2022-01-08,51.5,24.7,48.5,62.4,61.8,18
2022-01-09,69.1,23.1,52.2,48.8,70.8,18.2
2022-01-10,54,24.3,54.4,61,62.8,17.9
2022-01-11,47.9,19.7,46.3,46.6,63.6,17.8
2022-01-12,48.9,26.5,49.3,61.5,66.2,17.9
2022-01-13,42.7,19.5,42.1,55.7,57.5,18
2022-01-14,50.8,26.2,52.6,49.5,55.8,17.9
2022-01-15,43.5,21.6,35,45.2,57.1,17.7
2022-01-16,45.6,22,48.4,55.9,53.6,17.9
2022-01-17,50.5,22.6,44,55.7,57.4,18
2022-01-18,43,22.5,41.3,49.3,53.7,17.9
2022-01-19,43.8,21.2,44.4,49.3,57.8,17.8
2022-01-20,54,25.1,42.7,51.2,51.2,17.8
2022-01-21,46,19.8,37.1,55.8,61.7,17.8
2022-01-22,57.9,24.8,50,58,69.4,17.9
2022-01-23,50.2,21.6,36.4,51.3,46,17.9
2022-01-24,35.4,16.4,39,49.4,55.1,17.6
2022-01-25,59.5,24.8,55.1,NA,70.9,17.8
2022-01-26,44.9,18.8,48.9,NA,63.2,17.6
2022-01-27,60.4,19,53.2,NA,57.9,17.6
2022-01-28,53.5,30.2,64.7,NA,81.2,17.9
2022-01-29,71.4,26.8,55,NA,77.5,17.9
2022-01-30,46.1,19.7,51.6,NA,54.2,17.9
2022-01-31,50.8,20.2,49.5,NA,65.4,17.8
2022-02-01,35.9,18.9,31.8,NA,49.7,17.6
2022-02-02,61.6,28.9,63.9,NA,72.6,18.1
2022-02-03,39.8,25.9,43,NA,60.2,17.7
2022-02-04,45,19.7,52.5,NA,59.2,17.6
2022-02-05,42.7,23.5,47.9,NA,60.8,17.8
2022-02-06,50.4,20.2,37.7,NA,59.7,17.8
2022-02-07,62.6,17.1,47.9,NA,55.9,17.7
2022-02-08,50.8,18.4,40,NA,47.4,17.7
2022-02-09,49.1,21.2,47,58,63.9,17.7
2022-02-10,61.4,24.6,42.9,53.5,65.1,17.8
2022-02-11,51,21.5,47.2,49.4,68.8,18
2022-02-12,39.7,16.5,42.8,56.2,43.7,17.9
2022-02-13,55.2,24.4,46.5,60.7,58.9,17.9
2022-02-14,36.9,20.9,37.2,49.9,50.5,17.7
2022-02-15,47.7,21.7,43.1,50.5,49.8,17.8
2022-02-16,63.3,23.8,48.1,52.8,57.2,17.7
2022-02-17,45.5,23.7,50.3,55.8,68.7,17.9
2022-02-18,64.9,27.4,47.9,58.8,67.2,18
2022-02-19,38.1,12.7,37.5,42.2,52.1,17.4
2022-02-20,53.2,25,59.9,62.7,84.1,17.9
2022-02-21,49.3,22.3,49.4,56.9,60.6,17.8
2022-02-22,52.3,19.1,50.8,45.1,47.5,17.8
2022-02-23,52.1,29.2,54.4,56.8,69.4,18
2022-02-24,47.6,26.5,56.3,58.2,65.5,17.7
2022-02-25,51.8,24.7,46.7,56.6,54.6,17.8
2022-02-26,40.1,16.8,40.2,53.7,61,17.8
2022-02-27,44.3,20.4,38.9,52.5,62,17.7
2022-02-28,60.1,25.4,57.5,60.5,71.8,17.8
2022-03-01,45.1,22.8,32.8,41.9,37,17.5
2022-03-02,57.9,18.3,34,51.2,54.1,17.7
2022-03-03,38.8,21.2,34.4,49,55.4,17.7
2022-03-04,56.1,23,60.3,53.9,63.3,17.9
2022-03-05,48.4,18,42,53.3,53.6,17.6
2022-03-06,48.3,21.8,44.2,56.9,55.2,17.6
2022-03-07,47.6,22.8,52.1,58,86.6,17.7
2022-03-08,38.3,11.2,36.3,43.3,45.9,17.5
2022-03-09,56.6,23.5,46,59.1,70.9,17.7
2022-03-10,60.8,21.9,47.2,48.5,51.7,17.7
2022-03-11,38.4,21.4,39.1,41.6,59.3,17.5
2022-03-12,45.4,20.3,50.3,42.3,44.9,17.5
2022-03-13,57,28.2,52.4,48.6,58.7,17.9
2022-03-14,53.2,24,43.9,48.5,61.6,17.7
2022-03-15,49.7,22.8,55.5,52.3,61.3,17.8
2022-03-16,38.1,17.1,43.2,51.8,54.6,17.6
2022-03-17,49,25.3,64.5,57.5,66.2,17.8
2022-03-18,46.3,19,48.7,51.4,62.7,17.6
2022-03-19,37.9,16.1,29.4,41.2,51.3,17.6
2022-03-20,51.8,21.5,39.8,60.9,61.5,17.7
2022-03-21,52.1,21.1,48,50.8,50.3,17.8
2022-03-22,43.4,24.9,41.4,43,53.2,17.7
2022-03-23,45.7,21.1,38,56.8,61.3,17.6
2022-03-24,46.7,20.3,43.5,52.7,44.3,17.7
2022-03-25,51,18.9,49,56.1,55.8,17.5
2022-03-26,39.1,20.5,50.2,54.7,63,17.5
2022-03-27,32.5,14.4,22.4,46.9,37.9,17.3
2022-03-28,38.8,25.8,50.8,51.9,36.4,17.5
2022-03-29,55.1,25.4,43,50,64.3,17.6
2022-03-30,43.2,19.8,45.5,45.6,62,17.7
2022-03-31,56.3,15.8,35,48,41,17.6
2022-04-01,48.6,22,37.4,51.8,51.7,17.7
2022-04-02,60.3,23,46.6,55.6,60.5,17.6
2022-04-03,53.3,20.5,56.2,59.6,61.4,17.5
2022-04-04,43.1,16.7,53.2,44.8,61.7,17.4
2022-04-05,42.1,15.5,49.2,50.8,48.7,17.5
2022-04-06,42.4,23.4,49.8,51.9,52.8,17.4
2022-04-07,36.3,18.7,33.7,49.4,58,17.5
2022-04-08,35.7,17.9,49.6,53.9,53.3,17.3
2022-04-09,43,20.7,31.3,54.6,46,17.6
2022-04-10,42.4,21.2,43.6,48,47.7,17.6
2022-04-11,41.8,22.9,52.8,47.5,40.8,17.4
2022-04-12,55.2,21.2,43.6,45.5,60.9,17.6
2022-04-13,46,15.9,49.9,53.7,48.7,17.4
2022-04-14,44,26.5,32.2,54.6,41.8,17.4
2022-04-15,47.7,17.7,40,43.7,36.2,17.3
2022-04-16,60.9,21.7,43.8,49,63.7,17.5
2022-04-17,46.4,20.3,35.4,51.6,41.6,17.4
2022-04-18,46.4,19.6,43.7,46.3,46.3,17.4
2022-04-19,46.4,20.7,33.6,47,51.8,17.7
2022-04-20,59.6,21,49.2,47.8,71.2,17.6
2022-04-21,39.7,20.5,37,47.8,48.4,17.7
2022-04-22,31.5,16.4,30.7,47.9,53,17.4
2022-04-23,39.9,21.8,50.2,47,59.6,17.6
2022-04-24,50.3,25.3,49.9,54.4,59.4,17.8
2022-04-25,35.1,12.6,25.2,39.8,60.2,17.4
2022-04-26,44.8,14.5,37.8,45.4,55.7,17.3
2022-04-27,41.2,24.7,47.9,52.5,54.5,17.7
2022-04-28,53.4,13.1,31.4,43.4,49.1,17.5
2022-04-29,36.6,12.4,33.2,44.7,56.1,17.5
2022-04-30,47.4,17.8,49,52.3,64.7,17.7
2022-05-01,48.1,14.4,34.8,47.1,43.3,17.4
2022-05-02,47.1,16.6,29,44.1,48.6,17.6
2022-05-03,36.7,20.9,45.4,46.4,39.5,17.7
2022-05-04,41.6,21.8,42,50.7,60.2,17.6
2022-05-05,41.4,16.1,37.5,50.2,62.3,17.2
2022-05-06,27.3,16,31.4,49.3,38.3,17.2
2022-05-07,53.4,18.7,42.9,55.1,47.6,17.4
2022-05-08,32.9,18,31.1,50,47.6,17.4
2022-05-09,47.6,9.9,43.5,55.6,55.8,17.6
2022-05-10,33.6,17.4,47.7,45.9,41.4,17.3
2022-05-11,50.7,17.9,19.8,43.6,42.5,17.2
2022-05-12,32.9,15.2,30.9,47.3,43.5,17.4
2022-05-13,39.6,16.5,40.4,47.9,40.6,17.3
2022-05-14,36.6,17.2,33.9,39.1,39.9,17.3
2022-05-15,43.6,21.1,47.1,50.1,56.6,17.6
2022-05-16,41.6,17.1,36.4,54.6,49.3,17.6
2022-05-17,44,18.3,39.5,44.2,50.1,17.5
2022-05-18,39.1,13.2,33.4,47.8,46.6,17.4
2022-05-19,44.6,23.3,42.5,55.4,57.6,17.4
2022-05-20,39.7,18.2,34.8,49.9,44.3,17.4
2022-05-21,43.7,19.5,37.9,44.8,62.9,17.4
2022-05-22,33.3,18.9,19.7,39,48.8,17.3
2022-05-23,44,13.7,27.6,51.9,47.7,17.3
2022-05-24,46.1,17.1,37.8,50.5,57.4,17.5
2022-05-25,34,18.9,33.1,39.4,39.6,17.3
2022-05-26,32.7,18,22.1,38.7,47.9,17.2
2022-05-27,24.5,17.8,31.3,45.5,47.1,17.1
2022-05-28,43.5,11.5,37.6,48.9,36.3,17.4
2022-05-29,44.8,14.8,42.8,47.8,51.9,17.4
2022-05-30,38.9,15.9,45.4,40,36.1,17.1
2022-05-31,43.1,17.4,43.2,51,54.2,17.3
2022-06-01,30.2,15.1,35.5,51.5,53.3,17.4
2022-06-02,35.2,18.4,40.6,44.7,54.4,17.3
2022-06-03,31.2,17.4,32.6,41.3,18.6,17.4
2022-06-04,33.2,13.3,28,45.4,53.9,17.4
2022-06-05,44.9,12.3,23,43.6,47.7,17.3
2022-06-06,34.7,13.5,33.6,43.7,38.4,17.2
2022-06-07,38.6,17.2,36.8,39.8,41.5,17.3
2022-06-08,38.7,17,36.5,39.7,45.1,17.3
2022-06-09,28.4,17,32.1,49,44.1,17.2
2022-06-10,32.9,18.4,32.8,48,36.6,17.4
2022-06-11,33.4,14.8,28.6,51.2,46.2,17.5
2022-06-12,32,18.2,36.5,33.1,41.4,17.3
2022-06-13,43.7,11.7,40.8,53.6,44.7,17.5
2022-06-14,45.1,20.7,38.7,47.9,36.5,17.3
2022-06-15,37.1,18.8,42,46.6,43.4,17.4
2022-06-16,39.3,15.8,20.3,40.4,47,17.4
2022-06-17,46.5,21.9,43.8,42.7,55.3,17.7
2022-06-18,32.6,22.3,37.2,54,48.7,17.4
2022-06-19,21.3,17.5,36.9,48,36.1,17.4
2022-06-20,49.6,19,36.4,51.2,39.3,17.5
2022-06-21,53.6,25.3,43.6,48.6,66.2,17.6
2022-06-22,41.2,18.4,38.5,51.2,50.9,17.4
2022-06-23,51.1,19.3,45.1,54.1,53.3,17.4
2022-06-24,42.3,21.7,37.2,50.8,50,17.6
2022-06-25,34.5,19.4,41.6,55.3,54.1,17.4
2022-06-26,44.8,17.6,46.5,43.7,50.1,17.4
2022-06-27,45.3,18,38.4,44.5,48.4,17.6
2022-06-28,53.3,21.3,51,59,49.8,17.5
2022-06-29,40.5,22.2,33.7,48.9,59,17.4
2022-06-30,36.4,16.8,27,45.9,61.3,17.4
2022-07-01,42.3,18.3,41.2,36.8,50.3,17.4
2022-07-02,60.4,20,38.8,55.5,57.4,17.7
2022-07-03,43.1,16.5,42.4,42.5,46.4,17.5
2022-07-04,33.1,13.5,37,45.1,58,17.4
2022-07-05,21.9,10.6,36.7,43.4,34.6,17.4
2022-07-06,35.9,19,36,44.4,30,17.5
2022-07-07,42.7,14.4,41.7,50,45.1,17.4
2022-07-08,47,21.4,39.8,48,51.3,17.4
2022-07-09,45.4,23.9,33.8,39.3,60.9,17.3
2022-07-10,31.3,8.8,34.2,40.9,39.6,17.2
2022-07-11,31.6,16.8,45.6,45.2,40.7,17.5
2022-07-12,47.1,15.8,31.3,45,40.1,17.4
2022-07-13,32.8,16.4,31.8,46.6,47.4,17.5
2022-07-14,47.7,17.9,41.1,37.3,66.5,17.5
2022-07-15,49.8,19.9,41.8,49.8,49.7,17.4
2022-07-16,57.6,16.9,30.3,48,70,17.6
2022-07-17,38.1,20.8,34.3,47.1,41,17.2
2022-07-18,55.1,23.6,47.2,55.5,50.9,17.6
2022-07-19,29.9,14.4,37.6,41,43.5,17.3
2022-07-20,45.2,18.9,34.5,40.5,52.7,17.3
2022-07-21,36.6,15.2,35.7,38.2,44.3,17.3
2022-07-22,54.2,19.5,51.4,48.6,43.3,17.3
2022-07-23,30.7,11,30.6,36.9,45.1,17.3
2022-07-24,39.4,16.3,35.6,48,44.6,17.3
2022-07-25,48.3,17.3,36.8,48.1,60.4,17.3
2022-07-26,42.5,24.1,44.8,48.7,51,17.4
2022-07-27,50.9,17,29.8,46.5,54.7,17.1
2022-07-28,25,18.9,37.3,49.2,43.6,17.3
2022-07-29,37.6,16.5,23.1,44.8,41.8,17.2
2022-07-30,32.1,18.6,32.3,44.4,52.6,17.4
2022-07-31,44.7,15.3,39.2,48.1,37.6,17.4
2022-08-01,31.1,21.8,41.2,47.6,54.3,17.4
2022-08-02,27.4,13.3,36.2,47.3,49.4,17.1
2022-08-03,40.6,16.3,38.5,47.8,58.9,17.4
2022-08-04,27.2,10.1,31.1,36.5,28.5,17.2
2022-08-05,51.5,22,45.4,54.2,53.9,17.6
2022-08-06,43.3,19.8,42.8,45,46,17.4
2022-08-07,54.5,21.3,37.4,47.2,67.4,17.6
2022-08-08,30.3,15.8,35.5,42,42.1,17.1
2022-08-09,42.5,14.2,27.7,45.6,59.8,17.3
2022-08-10,27,17.7,34.5,46.8,46.6,17.3
2022-08-11,43.3,20.7,41.5,41.7,56.7,17.3
2022-08-12,30.5,11.7,39.4,42.6,28.3,17.2
2022-08-13,45.3,17.2,36.8,47.8,36,17.1
2022-08-14,47.5,19.2,45.8,42.3,50.6,17.3
2022-08-15,47.8,26.3,55,50.1,62.3,17.5
2022-08-16,36.9,13.7,31.2,46.1,29.1,17.3
2022-08-17,43.1,16.8,38.6,43.7,46.6,17.2
2022-08-18,39.3,19,50.6,47.5,46.4,17.5
2022-08-19,34.1,18.9,41,49.5,44.6,17.4
2022-08-20,40.4,19.4,39.8,55.5,64.2,17.4
2022-08-21,43.5,20.6,39.4,50,49.1,17.4
2022-08-22,52.6,22.5,32.8,51.2,58,17.5
2022-08-23,NA,16.6,28.2,42.7,45.4,17.4
2022-08-24,NA,20.7,44.8,40.5,55.4,17.6
2022-08-25,NA,15.2,30.5,50.8,38.8,17.2
2022-08-26,NA,15.4,29.3,47.8,39,17.3
2022-08-27,NA,19.6,38.1,45.1,43,17.6
2022-08-28,NA,16.4,34.9,40.6,48,17.4
2022-08-29,NA,16.8,38.8,54,46.5,17.3
2022-08-30,NA,18,39.7,43.8,30.8,17.1
2022-08-31,NA,15.4,22,39.3,25.4,17.2
2022-09-01,NA,15.4,45.1,50.1,45.2,17.2
2022-09-02,NA,15,36.8,48,45.5,17.2
2022-09-03,NA,15.8,49.4,48,62.2,17.4
2022-09-04,NA,20.4,49.1,44.7,62.3,17.2
2022-09-05,NA,15.2,38.3,49.2,42,17.2
2022-09-06,NA,14.3,25.7,46.9,44,17
2022-09-07,45.9,20.9,44.2,51.6,41.9,17.4
2022-09-08,49,18.8,38,53.9,55.5,17.4
2022-09-09,54.4,26.2,32.6,54.1,46.8,17.4
2022-09-10,39.7,23.6,33.2,43.2,58.1,17.3
2022-09-11,35.6,16.3,43.3,48.9,49.2,17.5
2022-09-12,49.8,24.5,40.5,53.8,59.4,17.6
2022-09-13,39.8,22.3,38.2,43.9,45.4,17.4
2022-09-14,50.3,22.2,46.6,53,57.4,17.4
2022-09-15,37.7,16.3,41.6,52.5,56.1,17.3
